obec;pou;AB;BUS;M;MOT;NA;NAA;NAE;NN;NAN;NNA;NNT;NS;OA;OSO;OAE;OV;PN;PNA;PNT;PS;SA;SN;SNV;SP;SPT;SS;TN;TR;VD;VN;PTA;ABT;MM;MMK;MMP;MS;MST;MTR;MTS;MTT;MTV;NAC;NAG;NAI;NAK;NAM;NAP;NAR;NAS;NAU;NAV;NAW;NAX;NC;NJ;NK;NNR;NP;NPC;NPR;NT;NTC;NTK;NTN;NV;OAD;OAG;OAK;OAM;OAO;OAR;OAS;OAV;P;PA;PD;PNC;PNJ;PNK;PNN;PNP;PNS;PNU;PNV;PO;POC;PON;POO;PPN;PRS;PT;PTC;PTN;PTO;PTS;SAA;SAC;SAE;SAG;SAJ;SAP;SAR;SAS;SAV;SAW;T;TJE;TKO;TKU;TMA;TP;TPA;VMB;VMN;VMP;VZU;.;1;BUD;JIV;JTK;MCT;MKL;MOP;MPV;NAT;NSA;NTA;OVZ;PRN;PRT;PRV;PSN;SPA;SPP;STC;TAN;TAP;TNA;TRA;TRK;TRP;VIS;VNN;VTS;VUD;VVO;Celkem
Velk· Bukovina;Beneöov nad PlouËnicÌ;0;0;73;12;31;0;0;0;0;0;1;0;297;42;0;1;41;0;2;1;1;0;0;0;1;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;5;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;1;19;2;0;0;3;0;1;0;10;0;2;0;0;1;0;0;2;0;0;0;0;27;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;629
Velk· Byst¯ice;Olomouc;4;1;288;27;204;2;0;13;0;0;3;0;1528;236;0;0;114;0;1;8;4;0;0;0;0;21;0;18;2;0;0;0;5;0;1;10;0;2;4;0;1;0;0;1;1;0;1;0;7;94;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;0;9;0;1;0;0;2;0;0;0;1;1;1;1;2;0;0;20;46;0;42;4;0;0;1;1;1;0;28;0;1;0;0;0;0;0;1;0;0;0;0;24;0;0;0;0;0;0;0;9;2;5;0;0;0;0;0;0;0;0;0;0;0;2;1;50;0;1;1;0;0;0;0;0;6;0;0;0;0;0;0;2874
Velk· Chmeliötn·;RakovnÌk;0;0;7;0;1;0;0;0;0;0;0;0;34;4;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66
Velk· Chyöka;Pacov;0;0;65;4;16;0;0;3;1;0;5;0;165;25;0;1;19;0;0;0;0;0;0;1;0;8;0;22;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;1;0;3;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;6;14;2;12;0;0;0;7;3;2;0;57;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;1;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;1;3;18;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;558
Velk· Dobr·;Kladno;0;0;185;43;150;2;0;35;0;5;2;1;920;180;0;0;66;0;0;2;4;0;0;0;0;6;1;7;2;0;0;0;9;5;1;2;0;0;5;0;0;0;0;0;3;0;0;0;6;36;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;3;1;5;1;0;0;0;1;0;0;0;1;0;1;0;2;0;0;12;27;9;26;6;0;1;0;4;1;0;4;0;0;0;0;0;0;0;2;0;0;0;0;12;0;0;0;0;0;0;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0;2;2;32;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1848
Velk· HleÔsebe;Mari·nskÈ L·znÏ;1;0;180;28;95;0;0;4;0;0;1;0;1180;197;0;1;105;1;1;3;5;0;0;0;0;1;0;8;4;0;0;0;2;1;1;7;0;0;4;0;1;0;0;0;5;1;0;0;4;15;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;14;3;0;0;0;7;0;0;0;0;0;1;0;0;0;0;15;32;6;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;0;0;0;0;0;13;3;2;2;0;0;0;0;0;0;0;0;0;0;0;6;0;32;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2030
Velk· Jesenice;»esk· Skalice;0;0;93;6;22;0;0;0;0;0;0;0;403;54;0;1;29;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;6;1;0;2;0;0;4;0;3;0;0;0;2;1;0;0;1;9;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;11;3;37;2;0;0;1;0;1;0;5;0;0;0;0;0;0;0;1;0;0;0;0;12;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;761
Velk· Kraö;JavornÌk;0;0;85;3;35;0;0;0;0;0;0;0;310;27;0;1;19;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;6;0;2;2;0;0;0;0;0;1;0;0;0;0;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;18;0;24;1;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;601
Velk· LeËice;Dob¯Ìö;0;0;28;1;8;0;0;0;0;0;0;0;110;20;0;4;9;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;8;0;5;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;231
Velk· Lhota;ValaöskÈ Mezi¯ÌËÌ;0;0;62;5;25;0;0;0;0;0;1;0;267;28;0;0;26;0;0;1;1;0;0;0;0;0;0;11;2;0;0;0;8;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;1;15;2;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;11;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;521
VlkanËice;Kostelec nad »ern˝mi lesy;0;0;31;5;12;0;0;0;0;0;1;0;127;12;0;0;13;0;0;1;0;0;0;0;1;2;0;4;0;0;0;0;3;0;0;1;0;0;2;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;6;0;12;2;0;0;0;1;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;274
VlkaneË;»·slav;0;0;92;6;28;0;0;2;0;0;0;0;324;41;0;0;37;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;2;0;1;2;0;0;0;0;0;0;1;0;1;0;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;29;2;22;2;0;0;1;1;1;0;22;0;0;0;0;0;0;0;2;0;0;0;0;40;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;18;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;710
Vlkanov;PobÏûovice;0;0;11;1;1;0;0;0;0;0;0;0;66;22;0;0;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;127
Vlkanov;SvÏtl· nad S·zavou;0;0;7;3;3;0;0;0;0;0;2;0;34;1;0;1;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;85
VrËeÚ;Nepomuk;0;0;49;6;11;0;0;0;0;0;1;0;167;22;0;0;17;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;1;12;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;352
VrchlabÌ;VrchlabÌ;35;4;1161;142;506;1;0;8;0;0;5;0;6065;1401;0;9;463;1;9;33;10;0;12;0;0;18;0;48;19;0;0;0;63;6;1;39;0;0;6;1;20;1;2;1;11;4;5;0;23;127;4;0;2;0;0;0;0;8;0;0;0;0;4;0;0;7;15;92;1;3;0;1;5;0;0;0;1;0;2;1;4;0;0;61;207;13;201;26;0;0;2;1;0;0;19;0;2;0;0;4;0;0;3;0;0;0;0;45;0;0;0;0;1;0;1;66;77;5;0;0;0;0;0;0;0;0;0;0;1;4;0;160;0;4;2;0;0;0;0;0;21;0;0;0;0;1;0;11337
Vrchoslavice;NÏmËice nad Hanou;1;0;63;11;17;0;0;0;0;0;0;0;292;41;0;0;18;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;1;13;1;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;505
Vrchotovy Janovice;Votice;1;0;181;11;53;0;0;0;0;0;1;0;606;62;0;1;50;0;0;1;1;0;0;0;1;9;0;15;0;0;0;0;23;2;1;4;0;0;0;0;1;0;0;0;2;1;1;0;2;6;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;25;0;40;4;0;0;4;3;1;0;17;0;1;0;0;2;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;26;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1269
Vrchovany;Doksy;0;0;16;1;7;0;0;0;0;0;0;0;69;10;0;0;9;0;0;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;143
Vrchovnice;Smi¯ice;0;0;4;2;4;0;0;0;0;0;0;0;33;4;0;0;5;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;80
Vrchy;Fulnek;0;0;32;5;10;0;0;0;0;0;0;0;128;7;0;0;13;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;1;4;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246
Vrcovice;PÌsek;0;0;25;6;8;0;0;1;0;0;3;0;118;19;0;0;14;0;0;0;1;0;0;0;0;3;0;14;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;7;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;3;6;1;5;0;0;0;1;1;0;0;24;0;4;0;0;3;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;2;0;4;0;1;0;0;0;0;0;4;4;0;0;0;0;0;0;327
Vrdy;»·slav;2;0;325;38;136;0;0;1;0;0;4;0;1657;197;0;0;156;1;5;12;2;0;0;0;0;17;3;30;3;0;0;0;13;1;1;3;0;0;1;0;1;0;0;0;8;2;0;0;7;20;4;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;18;3;1;0;0;1;0;0;0;0;0;0;0;0;2;0;10;56;4;111;12;0;0;2;3;1;0;41;1;2;0;0;2;0;0;1;0;0;0;0;28;0;0;0;0;0;0;0;10;5;4;0;0;0;0;0;0;0;0;0;0;0;1;2;44;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;3025
V¯esina;HluËÌn;0;0;137;17;63;0;0;0;0;0;1;0;708;139;0;2;58;0;0;1;1;0;0;0;0;0;0;2;2;0;0;0;1;2;1;1;0;0;0;0;5;0;0;0;0;0;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;12;22;1;12;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;27;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1256
V¯esina;Ostrava;2;0;184;30;92;0;0;9;0;0;3;0;1211;243;0;1;109;0;1;1;1;0;0;0;0;8;0;11;3;0;0;0;1;3;0;6;0;0;1;0;2;0;0;1;0;0;0;0;4;21;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;11;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;3;41;4;39;5;0;0;1;2;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;10;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1;29;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2140
V¯eskovice;Klatovy;0;0;42;0;15;0;0;0;0;0;0;0;185;29;0;0;20;0;0;1;0;0;0;0;0;2;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;19;1;8;0;0;0;1;0;0;0;3;0;1;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;369
V¯esnÌk;Ho¯ice;0;0;23;1;7;0;0;0;0;0;0;0;56;9;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133
V¯esov·;Chodov;1;0;16;1;6;0;0;0;0;0;0;0;183;7;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235
V¯esovice;Kyjov;0;0;70;5;21;0;0;0;0;0;0;0;302;34;0;0;18;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;3;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;14;2;16;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541
V¯esovice;ProstÏjov;1;0;64;3;30;0;0;0;0;0;1;0;294;35;0;0;32;0;0;0;1;0;0;0;0;3;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;7;7;0;23;0;0;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;554
VrhaveË;Klatovy;0;0;140;20;52;0;0;1;0;0;2;0;499;91;0;1;57;0;0;1;5;0;0;0;0;3;0;12;5;0;0;0;3;0;0;1;0;0;0;0;1;0;0;1;3;0;1;0;0;22;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;7;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;18;69;2;9;1;0;0;5;1;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;3;4;1;0;0;0;0;0;0;0;0;0;0;0;2;2;30;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1151
Vroutek;Podbo¯any;0;0;195;24;86;0;0;0;0;0;3;0;991;94;0;0;82;0;3;2;1;0;0;0;0;3;0;13;3;0;0;0;16;0;8;3;0;1;15;1;3;0;0;0;0;1;1;0;7;13;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;16;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;22;37;6;51;5;0;0;1;2;0;0;19;0;1;0;0;0;0;0;1;0;0;0;0;31;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1819
Vröce;Kopidlno;0;0;30;0;9;0;0;0;0;0;0;0;125;14;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;1;2;1;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231
VrskmaÚ;Jirkov;0;0;57;6;33;0;0;0;0;0;0;0;253;46;0;0;18;0;1;1;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;9;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;475
Vröovice;Louny;0;0;30;6;9;0;0;1;0;0;0;0;132;17;0;0;12;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;1;15;1;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;260
Vröovice;Opava;0;0;100;16;28;0;0;0;1;0;1;0;243;35;0;5;22;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;10;2;0;5;0;0;1;0;3;0;1;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;11;3;16;0;0;0;1;0;0;0;10;0;3;0;0;0;0;0;1;0;0;0;0;19;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573
Vröovka;NovÈ MÏsto nad MetujÌ;0;0;26;1;2;0;0;0;0;0;0;0;73;6;0;0;4;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;7;1;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;155
Vrutice;LitomÏ¯ice;0;0;51;5;10;0;0;0;0;0;1;0;178;13;0;0;14;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;14;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;343
Vöechlapy;Nymburk;0;0;81;7;34;0;0;0;0;0;0;0;484;50;0;0;42;0;1;4;1;0;0;0;0;2;0;6;1;0;0;0;2;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;4;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;25;0;20;3;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;830
Vöechlapy;Vlaöim;0;0;20;4;13;0;0;4;1;0;0;0;60;13;0;0;9;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;4;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168
Vöechovice;Hranice;0;0;74;16;35;0;0;0;0;0;4;0;414;60;0;0;20;0;1;1;1;0;0;0;0;2;0;12;1;0;0;0;2;0;0;0;0;1;0;1;2;0;0;0;1;0;1;0;3;8;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;8;18;0;27;1;0;0;0;2;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;18;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;16;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;777
Vöechovice;Tiönov;0;0;28;6;11;0;0;0;0;0;0;0;138;23;0;0;9;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;0;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;259
